#contig	Length	B0H_VFD_S52	B0H_VFN_S44	B0L_VFD_S51	B0L_VFN_S43	B2R2H_VFD_S54	B2R2H_VFN_S46	B2R2L_VFD_S53	B2R2L_VFN_S45	B3R2H_VFD_S55	B3R2H_VFN_S48	B3R2L_VFN_S47	B8R2H_VFD_S57	B8R2H_VFN_S50	B8R2L_VFD_S56	B8R2L_VFN_S49
VIRSorter_Contig_3018-cat_2	11607	74.0000	44.0000	380.0000	345.0000	77.0000	77.0000	371.0000	244.0000	1092.0000	568.0000	56.0000	737.0000	500.0000	155.0000	105.0000
VIRSorter_Contig_1481-cat_2	11605	368.0000	266.0000	200.0000	188.0000	1415.0000	893.0000	153.0000	53.0000	100.0000	33.0000	108.0000	113.0000	108.0000	170.0000	96.0000
VIRSorter_Contig_1324-cat_2	11600	1575.0000	768.0000	861.0000	618.0000	3774.0000	3087.0000	1006.0000	538.0000	1828.0000	1250.0000	2298.0000	3336.0000	1775.0000	3098.0000	1973.0000
VIRSorter_Contig_1230-cat_2	11589	168.0000	66.0000	168.0000	161.0000	244.0000	156.0000	102.0000	47.0000	56.0000	43.0000	86.0000	80.0000	70.0000	154.0000	108.0000
VIRSorter_Contig_1430-cat_2	11566	231.0000	108.0000	41.0000	39.0000	302.0000	133.0000	173.0000	103.0000	124.0000	76.0000	68.0000	50.0000	38.0000	229.0000	95.0000
VIRSorter_Contig_4136-cat_2	11565	1134.0000	910.0000	580.0000	574.0000	1660.0000	1129.0000	655.0000	509.0000	1474.0000	647.0000	562.0000	854.0000	597.0000	2774.0000	1703.0000
VIRSorter_Contig_4133-cat_2	11565	65.0000	37.0000	38.0000	55.0000	71.0000	44.0000	52.0000	33.0000	62.0000	26.0000	25.0000	26.0000	12.0000	204.0000	145.0000
VIRSorter_Contig_1756-cat_2	11556	879.0000	466.0000	459.0000	551.0000	978.0000	631.0000	2157.0000	846.0000	1286.0000	493.0000	361.0000	403.0000	293.0000	769.0000	717.0000
VIRSorter_Contig_1718-cat_2	11549	582.0000	266.0000	469.0000	176.0000	766.0000	1516.0000	506.0000	460.0000	139.0000	73.0000	864.0000	306.0000	201.0000	250.0000	216.0000
VIRSorter_Contig_100-cat_2	11543	983.0000	694.0000	84.0000	120.0000	0.0000	0.0000	440.0000	325.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_3942-cat_2	11542	200.0000	111.0000	118.0000	97.0000	222.0000	122.0000	102.0000	101.0000	242.0000	114.0000	43.0000	474.0000	1846.0000	140.0000	154.0000
VIRSorter_Contig_119-cat_2	11537	689.0000	387.0000	635.0000	451.0000	543.0000	293.0000	801.0000	663.0000	815.0000	423.0000	294.0000	1356.0000	810.0000	783.0000	549.0000
VIRSorter_Contig_3700-cat_2	11535	8.0000	10.0000	14.0000	43.0000	2.0000	2.0000	57.0000	25.0000	112.0000	95.0000	2.0000	613.0000	476.0000	30.0000	33.0000
VIRSorter_Contig_274-cat_2	11525	205.0000	64.0000	88.0000	90.0000	221.0000	160.0000	207.0000	127.0000	174.0000	98.0000	52.0000	74.0000	51.0000	179.0000	121.0000
VIRSorter_Contig_1474-cat_2	11524	213.0000	138.0000	528.0000	524.0000	501.0000	243.0000	776.0000	485.0000	709.0000	353.0000	215.0000	1097.0000	681.0000	450.0000	361.0000
VIRSorter_Contig_659-cat_2	11522	108.0000	32.0000	416.0000	463.0000	2.0000	4.0000	4.0000	20.0000	5.0000	10.0000	0.0000	14.0000	19.0000	0.0000	0.0000
VIRSorter_Contig_4144-cat_2	11520	10.0000	10.0000	31.0000	25.0000	18.0000	25.0000	18.0000	4.0000	10.0000	98.0000	35.0000	94.0000	20.0000	241.0000	10.0000
VIRSorter_Contig_3493-cat_2	11508	0.0000	0.0000	256.0000	328.0000	4.0000	0.0000	4.0000	2.0000	2.0000	2.0000	177.0000	569.0000	383.0000	276.0000	196.0000
VIRSorter_Contig_888-cat_2	11504	138.0000	138.0000	601.0000	585.0000	249.0000	47.0000	157.0000	208.0000	209.0000	88.0000	62.0000	330.0000	281.0000	132.0000	92.0000
VIRSorter_Contig_3005-cat_2	11496	2608.0000	631.0000	22.0000	4.0000	253.0000	218.0000	2.0000	14.0000	715.0000	602.0000	52.0000	343.0000	165.0000	1680.0000	241.0000
VIRSorter_Contig_378-cat_2	11493	601.0000	210.0000	175.0000	164.0000	421.0000	153.0000	264.0000	125.0000	360.0000	121.0000	42.0000	0.0000	2.0000	34.0000	22.0000
VIRSorter_Contig_2467-cat_2	11467	6523.0000	1803.0000	801.0000	706.0000	7005.0000	3137.0000	1057.0000	3251.0000	2488.0000	1378.0000	1095.0000	5879.0000	3423.0000	1205.0000	1026.0000
VIRSorter_Contig_1365-cat_2	11457	87.0000	48.0000	26.0000	34.0000	824.0000	195.0000	76.0000	65.0000	100.0000	64.0000	55.0000	18.0000	14.0000	177.0000	77.0000
VIRSorter_Contig_746-cat_2	11452	2.0000	2.0000	544.0000	662.0000	2.0000	0.0000	0.0000	6.0000	90.0000	252.0000	0.0000	0.0000	0.0000	13.0000	135.0000
VIRSorter_Contig_4115-cat_2	11417	18.0000	36.0000	29.0000	20.0000	20.0000	8.0000	24.0000	20.0000	51.0000	28.0000	35.0000	62.0000	47.0000	645.0000	385.0000
VIRSorter_Contig_3631-cat_2	11400	285.0000	120.0000	221.0000	320.0000	309.0000	215.0000	257.0000	72.0000	170.0000	94.0000	139.0000	856.0000	396.0000	506.0000	392.0000
VIRSorter_Contig_165-cat_2	11391	538.0000	360.0000	269.0000	175.0000	195.0000	197.0000	142.0000	102.0000	325.0000	154.0000	98.0000	326.0000	252.0000	243.0000	124.0000
VIRSorter_Contig_1859-cat_2	11386	370.0000	232.0000	477.0000	416.0000	755.0000	612.0000	446.0000	216.0000	391.0000	385.0000	163.0000	545.0000	444.0000	54.0000	24.0000
VIRSorter_Contig_718-cat_2	11384	196.0000	184.0000	1049.0000	1339.0000	435.0000	115.0000	425.0000	325.0000	621.0000	1652.0000	350.0000	327.0000	301.0000	495.0000	232.0000
VIRSorter_Contig_3525-cat_2	11371	270.0000	116.0000	237.0000	223.0000	360.0000	154.0000	544.0000	317.0000	481.0000	213.0000	159.0000	711.0000	354.0000	393.0000	242.0000
VIRSorter_Contig_3083-cat_2	11357	262.0000	55.0000	32.0000	20.0000	1715.0000	302.0000	53.0000	54.0000	25.0000	47.0000	286.0000	70.0000	46.0000	196.0000	50.0000
VIRSorter_Contig_4393-cat_2	11350	361.0000	189.0000	129.0000	144.0000	370.0000	234.0000	267.0000	167.0000	187.0000	56.0000	124.0000	146.0000	132.0000	945.0000	593.0000
VIRSorter_Contig_4412-cat_2	11350	73.0000	71.0000	56.0000	38.0000	86.0000	49.0000	38.0000	34.0000	32.0000	24.0000	20.0000	28.0000	12.0000	561.0000	348.0000
VIRSorter_Contig_3968-cat_2	11344	245.0000	108.0000	308.0000	218.0000	207.0000	60.0000	60.0000	172.0000	542.0000	636.0000	240.0000	102.0000	119.0000	830.0000	393.0000
VIRSorter_Contig_352-cat_2	11334	199.0000	79.0000	76.0000	106.0000	112.0000	109.0000	116.0000	71.0000	51.0000	36.0000	58.0000	175.0000	101.0000	90.0000	64.0000
VIRSorter_Contig_1938-cat_2	11324	234.0000	234.0000	847.0000	440.0000	256.0000	150.0000	839.0000	151.0000	638.0000	177.0000	123.0000	255.0000	201.0000	228.0000	237.0000
VIRSorter_Contig_565-cat_2	11320	220.0000	151.0000	439.0000	495.0000	278.0000	154.0000	345.0000	205.0000	175.0000	120.0000	117.0000	268.0000	142.0000	326.0000	189.0000
VIRSorter_Contig_215-cat_2	11318	1131.0000	437.0000	184.0000	168.0000	1122.0000	529.0000	1669.0000	855.0000	496.0000	457.0000	275.0000	617.0000	382.0000	482.0000	293.0000
VIRSorter_Contig_4324-cat_2	11315	482.0000	285.0000	446.0000	381.0000	194.0000	211.0000	488.0000	193.0000	691.0000	199.0000	146.0000	697.0000	670.0000	539.0000	275.0000
VIRSorter_Contig_3621-cat_2	11305	239.0000	138.0000	182.0000	152.0000	306.0000	228.0000	286.0000	160.0000	252.0000	162.0000	124.0000	401.0000	239.0000	451.0000	215.0000
VIRSorter_Contig_1496-cat_2	11295	191.0000	100.0000	469.0000	459.0000	2330.0000	1469.0000	491.0000	300.0000	222.0000	194.0000	273.0000	300.0000	129.0000	462.0000	245.0000
VIRSorter_Contig_3499-cat_2	11293	706.0000	398.0000	175.0000	236.0000	148.0000	109.0000	306.0000	197.0000	345.0000	217.0000	91.0000	691.0000	489.0000	468.0000	209.0000
VIRSorter_Contig_4113-cat_2	11270	90.0000	52.0000	136.0000	136.0000	206.0000	113.0000	199.0000	116.0000	378.0000	164.0000	92.0000	414.0000	366.0000	521.0000	333.0000
VIRSorter_Contig_184-cat_2	11269	167.0000	163.0000	140.0000	117.0000	187.0000	129.0000	334.0000	197.0000	333.0000	245.0000	199.0000	121.0000	178.0000	357.0000	675.0000
VIRSorter_Contig_240-cat_2	11246	610.0000	297.0000	666.0000	950.0000	1026.0000	651.0000	1962.0000	1190.0000	1591.0000	788.0000	264.0000	1123.0000	942.0000	737.0000	389.0000
VIRSorter_Contig_2937-cat_2	11228	6.0000	22.0000	88.0000	131.0000	8.0000	4.0000	124.0000	166.0000	115.0000	138.0000	0.0000	262.0000	256.0000	3.0000	4.0000
VIRSorter_Contig_982-cat_2	11220	274.0000	348.0000	1113.0000	840.0000	291.0000	122.0000	556.0000	169.0000	1158.0000	510.0000	126.0000	442.0000	410.0000	785.0000	409.0000
VIRSorter_Contig_4587-cat_2	11215	62.0000	48.0000	135.0000	101.0000	34.0000	8.0000	2.0000	2.0000	13.0000	6.0000	51.0000	262.0000	293.0000	202.0000	247.0000
VIRSorter_Contig_2672-cat_2	11213	26.0000	46.0000	2.0000	10.0000	517.0000	70.0000	452.0000	58.0000	1566.0000	686.0000	46.0000	132.0000	38.0000	79.0000	80.0000
VIRSorter_Contig_2839-cat_2	11210	4.0000	28.0000	16.0000	16.0000	2.0000	0.0000	0.0000	0.0000	521.0000	74.0000	0.0000	8.0000	2.0000	0.0000	0.0000
VIRSorter_Contig_2629-cat_2	11192	507.0000	122.0000	8.0000	78.0000	161.0000	86.0000	542.0000	375.0000	760.0000	303.0000	60.0000	434.0000	211.0000	148.0000	40.0000
VIRSorter_Contig_2993-cat_2	11191	8.0000	23.0000	231.0000	372.0000	515.0000	177.0000	537.0000	622.0000	1069.0000	706.0000	136.0000	1709.0000	727.0000	615.0000	785.0000
VIRSorter_Contig_2228-cat_2	11186	43.0000	217.0000	39.0000	2.0000	210.0000	83.0000	570.0000	6.0000	171.0000	154.0000	145.0000	79.0000	25.0000	279.0000	71.0000
VIRSorter_Contig_2163-cat_2	11177	2.0000	8.0000	35.0000	12.0000	0.0000	0.0000	591.0000	31.0000	20.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_1710-cat_2	11175	971.0000	788.0000	976.0000	1103.0000	1497.0000	1098.0000	1134.0000	720.0000	153.0000	82.0000	310.0000	487.0000	430.0000	185.0000	96.0000
VIRSorter_Contig_3540-cat_2	11172	328.0000	222.0000	437.0000	395.0000	275.0000	144.0000	453.0000	178.0000	441.0000	204.0000	171.0000	575.0000	503.0000	373.0000	226.0000
VIRSorter_Contig_3025-cat_2	11164	525.0000	342.0000	902.0000	1087.0000	501.0000	336.0000	761.0000	665.0000	1147.0000	738.0000	358.0000	1750.0000	1300.0000	2061.0000	1191.0000
VIRSorter_Contig_2695-cat_2	11152	72.0000	48.0000	301.0000	236.0000	76.0000	83.0000	178.0000	74.0000	1196.0000	542.0000	139.0000	1293.0000	776.0000	79.0000	37.0000
VIRSorter_Contig_1394-cat_2	11147	63.0000	24.0000	214.0000	156.0000	722.0000	199.0000	88.0000	24.0000	233.0000	174.0000	70.0000	339.0000	114.0000	272.0000	223.0000
VIRSorter_Contig_3504-cat_2	11147	1034.0000	727.0000	644.0000	473.0000	1705.0000	1467.0000	535.0000	323.0000	750.0000	359.0000	315.0000	918.0000	933.0000	706.0000	298.0000
VIRSorter_Contig_1262-cat_2	11141	244.0000	109.0000	153.0000	188.0000	711.0000	416.0000	188.0000	77.0000	1.0000	2.0000	54.0000	26.0000	18.0000	12.0000	10.0000
VIRSorter_Contig_1366-cat_2	11138	689.0000	335.0000	245.0000	248.0000	869.0000	394.0000	1134.0000	653.0000	710.0000	390.0000	305.0000	296.0000	147.0000	604.0000	440.0000
VIRSorter_Contig_2686-cat_2	11124	613.0000	402.0000	1317.0000	1539.0000	799.0000	684.0000	1408.0000	1021.0000	1861.0000	1026.0000	590.0000	2500.0000	1627.0000	2229.0000	1614.0000
VIRSorter_Contig_898-cat_2	11117	32.0000	226.0000	848.0000	716.0000	0.0000	0.0000	228.0000	144.0000	319.0000	191.0000	20.0000	0.0000	8.0000	6.0000	17.0000
VIRSorter_Contig_4192-cat_2	11111	1014.0000	496.0000	535.0000	508.0000	1039.0000	746.0000	1129.0000	700.0000	194.0000	132.0000	185.0000	1315.0000	975.0000	856.0000	336.0000
VIRSorter_Contig_1175-cat_2	11108	208.0000	159.0000	196.0000	126.0000	769.0000	447.0000	310.0000	182.0000	266.0000	92.0000	164.0000	210.0000	228.0000	392.0000	162.0000
VIRSorter_Contig_967-cat_2	11096	157.0000	101.0000	1700.0000	1422.0000	314.0000	111.0000	661.0000	598.0000	1630.0000	1202.0000	387.0000	1421.0000	1246.0000	796.0000	627.0000
VIRSorter_Contig_214-cat_2	11093	1386.0000	518.0000	6.0000	0.0000	36.0000	58.0000	12.0000	4.0000	0.0000	0.0000	45.0000	0.0000	0.0000	161.0000	60.0000
VIRSorter_Contig_326-cat_2	11071	740.0000	458.0000	388.0000	383.0000	641.0000	477.0000	527.0000	410.0000	422.0000	232.0000	246.0000	495.0000	374.0000	588.0000	519.0000
VIRSorter_Contig_2403-cat_2	11029	2765.0000	1710.0000	3301.0000	3671.0000	2874.0000	1819.0000	3810.0000	3080.0000	2339.0000	1488.0000	1399.0000	2700.0000	2164.0000	4853.0000	2877.0000
VIRSorter_Contig_4482-cat_2	11029	1933.0000	1039.0000	1392.0000	1399.0000	1705.0000	1183.0000	2406.0000	999.0000	1067.0000	668.0000	546.0000	1342.0000	820.0000	1233.0000	934.0000
VIRSorter_Contig_2849-cat_2	11025	484.0000	194.0000	884.0000	807.0000	363.0000	170.0000	823.0000	573.0000	1219.0000	1175.0000	346.0000	2304.0000	1000.0000	1108.0000	549.0000
VIRSorter_Contig_947-cat_2	11020	335.0000	68.0000	463.0000	597.0000	272.0000	302.0000	497.0000	122.0000	278.0000	248.0000	86.0000	221.0000	146.0000	461.0000	349.0000
VIRSorter_Contig_3650-cat_2	11017	2750.0000	1396.0000	2461.0000	2213.0000	4116.0000	2543.0000	1506.0000	977.0000	1689.0000	1240.0000	712.0000	3662.0000	2515.0000	2134.0000	936.0000
VIRSorter_Contig_754-cat_2	11006	1579.0000	807.0000	789.0000	964.0000	2017.0000	1406.0000	1687.0000	1206.0000	522.0000	342.0000	504.0000	389.0000	259.0000	3103.0000	1909.0000
VIRSorter_Contig_1875-cat_2	11004	720.0000	462.0000	202.0000	138.0000	1053.0000	719.0000	402.0000	245.0000	180.0000	89.0000	254.0000	111.0000	74.0000	723.0000	483.0000
VIRSorter_Contig_2387-cat_2	11003	218.0000	137.0000	171.0000	139.0000	183.0000	143.0000	278.0000	172.0000	86.0000	66.0000	61.0000	129.0000	66.0000	171.0000	85.0000
VIRSorter_Contig_3742-cat_2	10996	429.0000	206.0000	193.0000	211.0000	687.0000	256.0000	654.0000	228.0000	548.0000	292.0000	156.0000	886.0000	654.0000	519.0000	258.0000
VIRSorter_Contig_3616-cat_2	10992	106.0000	133.0000	190.0000	160.0000	128.0000	158.0000	231.0000	124.0000	162.0000	68.0000	96.0000	520.0000	299.0000	134.0000	140.0000
VIRSorter_Contig_4281-cat_2	10985	177.0000	239.0000	101.0000	276.0000	14.0000	4.0000	442.0000	105.0000	363.0000	209.0000	64.0000	422.0000	265.0000	934.0000	152.0000
VIRSorter_Contig_3048-cat_2	10975	722.0000	452.0000	1046.0000	909.0000	918.0000	702.0000	2232.0000	1715.0000	1622.0000	950.0000	654.0000	1752.0000	697.0000	595.0000	421.0000
VIRSorter_Contig_54-cat_2	10967	1214.0000	460.0000	379.0000	479.0000	1001.0000	284.0000	536.0000	311.0000	277.0000	1265.0000	462.0000	206.0000	218.0000	327.0000	164.0000
VIRSorter_Contig_3655-cat_2	10965	337.0000	234.0000	238.0000	189.0000	324.0000	278.0000	207.0000	160.0000	126.0000	140.0000	146.0000	610.0000	292.0000	254.0000	156.0000
VIRSorter_Contig_2131-cat_2	10960	0.0000	2.0000	34.0000	39.0000	8.0000	3.0000	326.0000	225.0000	95.0000	56.0000	4.0000	0.0000	4.0000	0.0000	8.0000
VIRSorter_Contig_3355-cat_2	10947	2.0000	0.0000	32.0000	139.0000	46.0000	4.0000	2.0000	0.0000	0.0000	0.0000	0.0000	932.0000	222.0000	2.0000	4.0000
VIRSorter_Contig_2247-cat_2	10927	14.0000	26.0000	143.0000	58.0000	2.0000	2.0000	509.0000	45.0000	258.0000	26.0000	8.0000	8.0000	11.0000	4.0000	6.0000
VIRSorter_Contig_3825-cat_2	10913	1231.0000	695.0000	1081.0000	1205.0000	1116.0000	815.0000	3356.0000	2658.0000	2151.0000	1255.0000	738.0000	1939.0000	1247.0000	2018.0000	1137.0000
VIRSorter_Contig_3292-cat_2	10912	57.0000	49.0000	108.0000	96.0000	680.0000	511.0000	83.0000	41.0000	266.0000	117.0000	121.0000	940.0000	495.0000	113.0000	74.0000
VIRSorter_Contig_4059-cat_2	10909	394.0000	220.0000	416.0000	387.0000	1024.0000	471.0000	542.0000	352.0000	603.0000	345.0000	256.0000	825.0000	475.0000	1071.0000	629.0000
VIRSorter_Contig_3852-cat_2	10904	436.0000	245.0000	411.0000	306.0000	611.0000	344.0000	479.0000	385.0000	646.0000	290.0000	208.0000	916.0000	616.0000	454.0000	233.0000
VIRSorter_Contig_1780-cat_2	10904	262.0000	207.0000	214.0000	273.0000	491.0000	537.0000	487.0000	235.0000	90.0000	38.0000	48.0000	100.0000	54.0000	24.0000	24.0000
VIRSorter_Contig_1583-cat_2	10887	621.0000	355.0000	634.0000	587.0000	1115.0000	966.0000	1247.0000	720.0000	1034.0000	754.0000	463.0000	708.0000	469.0000	803.0000	514.0000
VIRSorter_Contig_2829-cat_2	10882	144.0000	82.0000	168.0000	105.0000	308.0000	154.0000	605.0000	392.0000	887.0000	299.0000	28.0000	212.0000	62.0000	108.0000	123.0000
VIRSorter_Contig_712-cat_2	10877	96.0000	56.0000	206.0000	147.0000	177.0000	80.0000	60.0000	31.0000	26.0000	18.0000	40.0000	77.0000	36.0000	143.0000	106.0000
VIRSorter_Contig_1270-cat_2	10874	163.0000	105.0000	272.0000	234.0000	226.0000	94.0000	250.0000	155.0000	280.0000	83.0000	58.0000	294.0000	196.0000	244.0000	158.0000
VIRSorter_Contig_4037-cat_2	10873	112.0000	45.0000	342.0000	366.0000	152.0000	164.0000	177.0000	160.0000	213.0000	182.0000	84.0000	166.0000	133.0000	595.0000	478.0000
VIRSorter_Contig_166-cat_2	10867	1209.0000	736.0000	628.0000	876.0000	714.0000	508.0000	430.0000	377.0000	427.0000	278.0000	562.0000	490.0000	274.0000	499.0000	441.0000
VIRSorter_Contig_2860-cat_2	10863	30.0000	26.0000	532.0000	461.0000	95.0000	51.0000	241.0000	116.0000	509.0000	370.0000	96.0000	474.0000	391.0000	242.0000	182.0000
VIRSorter_Contig_2608-cat_2	10861	60.0000	76.0000	430.0000	172.0000	46.0000	56.0000	565.0000	87.0000	667.0000	138.0000	70.0000	209.0000	56.0000	95.0000	94.0000
VIRSorter_Contig_1642-cat_2	10860	532.0000	326.0000	469.0000	432.0000	710.0000	324.0000	435.0000	428.0000	494.0000	281.0000	209.0000	742.0000	499.0000	146.0000	96.0000
VIRSorter_Contig_2310-cat_2	10838	22.0000	36.0000	237.0000	164.0000	14.0000	4.0000	544.0000	300.0000	463.0000	70.0000	27.0000	72.0000	47.0000	28.0000	52.0000
VIRSorter_Contig_3961-cat_2	10826	184.0000	69.0000	40.0000	44.0000	254.0000	195.0000	71.0000	57.0000	32.0000	22.0000	80.0000	37.0000	25.0000	559.0000	410.0000
VIRSorter_Contig_2271-cat_2	10822	10.0000	14.0000	88.0000	67.0000	6.0000	6.0000	582.0000	119.0000	219.0000	66.0000	18.0000	94.0000	22.0000	14.0000	12.0000
VIRSorter_Contig_1240-cat_2	10822	5409.0000	2728.0000	979.0000	831.0000	1201.0000	771.0000	3060.0000	2107.0000	694.0000	316.0000	534.0000	1056.0000	646.0000	1522.0000	924.0000
VIRSorter_Contig_3754-cat_2	10820	252.0000	96.0000	132.0000	145.0000	261.0000	194.0000	289.0000	130.0000	200.0000	92.0000	130.0000	358.0000	743.0000	169.0000	37.0000
VIRSorter_Contig_2637-cat_2	10820	578.0000	407.0000	545.0000	471.0000	398.0000	338.0000	690.0000	366.0000	894.0000	381.0000	125.0000	1213.0000	821.0000	604.0000	334.0000
VIRSorter_Contig_1486-cat_2	10818	383.0000	262.0000	321.0000	255.0000	225.0000	148.0000	355.0000	271.0000	567.0000	301.0000	115.0000	426.0000	410.0000	99.0000	78.0000
VIRSorter_Contig_3743-cat_2	10817	68.0000	32.0000	159.0000	171.0000	137.0000	80.0000	243.0000	159.0000	182.0000	111.0000	82.0000	317.0000	242.0000	159.0000	100.0000
VIRSorter_Contig_3037-cat_2	10809	1803.0000	998.0000	1910.0000	1582.0000	1472.0000	1040.0000	653.0000	340.0000	568.0000	347.0000	926.0000	1178.0000	988.0000	2949.0000	1512.0000
VIRSorter_Contig_4484-cat_2	10802	59.0000	72.0000	8.0000	18.0000	128.0000	63.0000	12.0000	23.0000	170.0000	43.0000	10.0000	86.0000	108.0000	45.0000	813.0000
VIRSorter_Contig_3626-cat_2	10793	203.0000	154.0000	230.0000	245.0000	186.0000	167.0000	214.0000	190.0000	495.0000	396.0000	152.0000	580.0000	402.0000	383.0000	302.0000
VIRSorter_Contig_2980-cat_2	10782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_2533-cat_2	10778	0.0000	0.0000	53.0000	46.0000	6.0000	0.0000	46.0000	63.0000	432.0000	175.0000	38.0000	220.0000	177.0000	34.0000	50.0000
VIRSorter_Contig_2112-cat_2	10771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1005.0000	520.0000	2.0000	0.0000	0.0000	152.0000	60.0000	0.0000	0.0000
VIRSorter_Contig_1728-cat_2	10762	14.0000	0.0000	0.0000	0.0000	8.0000	16.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_918-cat_2	10751	80.0000	424.0000	161.0000	1021.0000	607.0000	120.0000	427.0000	471.0000	147.0000	76.0000	82.0000	302.0000	108.0000	535.0000	391.0000
VIRSorter_Contig_2095-cat_2	10745	4.0000	14.0000	0.0000	0.0000	189.0000	20.0000	202.0000	20.0000	430.0000	223.0000	19.0000	31.0000	14.0000	43.0000	16.0000
VIRSorter_Contig_838-cat_2	10744	28.0000	145.0000	808.0000	596.0000	0.0000	0.0000	216.0000	139.0000	205.0000	205.0000	22.0000	0.0000	2.0000	4.0000	20.0000
VIRSorter_Contig_789-cat_2	10723	150.0000	48.0000	595.0000	238.0000	326.0000	8.0000	375.0000	279.0000	278.0000	266.0000	173.0000	214.0000	120.0000	401.0000	187.0000
VIRSorter_Contig_1400-cat_2	10721	478.0000	426.0000	142.0000	141.0000	1297.0000	582.0000	89.0000	90.0000	70.0000	32.0000	245.0000	59.0000	56.0000	586.0000	320.0000
VIRSorter_Contig_1620-cat_2	10717	305.0000	109.0000	41.0000	58.0000	741.0000	484.0000	26.0000	12.0000	0.0000	0.0000	12.0000	0.0000	4.0000	22.0000	4.0000
VIRSorter_Contig_1004-cat_2	10715	249.0000	97.0000	33.0000	53.0000	17.0000	34.0000	130.0000	79.0000	13.0000	20.0000	26.0000	69.0000	52.0000	53.0000	21.0000
VIRSorter_Contig_3395-cat_2	10710	278.0000	62.0000	180.0000	110.0000	282.0000	114.0000	788.0000	410.0000	1649.0000	507.0000	266.0000	1535.0000	961.0000	462.0000	442.0000
VIRSorter_Contig_3709-cat_2	10706	122.0000	112.0000	110.0000	147.0000	186.0000	146.0000	142.0000	98.0000	139.0000	69.0000	90.0000	137.0000	123.0000	171.0000	155.0000
VIRSorter_Contig_3289-cat_2	10694	336.0000	201.0000	284.0000	268.0000	504.0000	309.0000	357.0000	309.0000	349.0000	183.0000	108.0000	550.0000	328.0000	468.0000	238.0000
VIRSorter_Contig_1958-cat_2	10694	553.0000	265.0000	356.0000	433.0000	511.0000	365.0000	833.0000	474.0000	425.0000	198.0000	182.0000	374.0000	204.0000	208.0000	150.0000
VIRSorter_Contig_4061-cat_2	10689	696.0000	351.0000	178.0000	188.0000	1303.0000	1000.0000	448.0000	381.0000	82.0000	81.0000	322.0000	269.0000	278.0000	1240.0000	663.0000
VIRSorter_Contig_485-cat_2	10688	39.0000	79.0000	145.0000	71.0000	39.0000	29.0000	88.0000	28.0000	32.0000	34.0000	61.0000	25.0000	35.0000	54.0000	46.0000
VIRSorter_Contig_142-cat_2	10686	421.0000	167.0000	2.0000	13.0000	77.0000	20.0000	199.0000	65.0000	122.0000	39.0000	38.0000	160.0000	64.0000	0.0000	0.0000
VIRSorter_Contig_521-cat_2	10684	26.0000	622.0000	12.0000	54.0000	50.0000	107.0000	100.0000	69.0000	225.0000	36.0000	37.0000	105.0000	316.0000	106.0000	72.0000
VIRSorter_Contig_163-cat_2	10675	24.0000	11.0000	6.0000	12.0000	53.0000	50.0000	4.0000	2.0000	0.0000	0.0000	8.0000	6.0000	8.0000	12.0000	16.0000
VIRSorter_Contig_4148-cat_2	10660	390.0000	176.0000	197.0000	242.0000	468.0000	301.0000	139.0000	96.0000	109.0000	60.0000	176.0000	325.0000	213.0000	527.0000	514.0000
VIRSorter_Contig_2080-cat_2	10660	374.0000	162.0000	490.0000	384.0000	236.0000	195.0000	518.0000	270.0000	142.0000	198.0000	140.0000	368.0000	238.0000	248.0000	195.0000
VIRSorter_Contig_3066-cat_2	10658	1291.0000	594.0000	336.0000	373.0000	3785.0000	1338.0000	7044.0000	2661.0000	7603.0000	2667.0000	765.0000	3987.0000	3442.0000	578.0000	260.0000
VIRSorter_Contig_3187-cat_2	10648	319.0000	162.0000	69.0000	66.0000	294.0000	244.0000	140.0000	120.0000	57.0000	30.0000	48.0000	312.0000	234.0000	100.0000	52.0000
